chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr11	63871361	63886645	+	23769	FLRT1	217	5.07308402E-3	DAVIES_SUCCESS
chr11	63953586	63972020	+	10963	STIP1	171	8.29934515E-3	DAVIES_SUCCESS
chr11	63974151	63991363	+	83706	FERMT3	160	5.55322498E-3	DAVIES_SUCCESS
chr11	63991270	63993726	-	83707	TRPT1	136	6.54579686E-3	DAVIES_SUCCESS
chr11	63993729	63997488	+	84304	NUDT22	135	6.37792884E-3	DAVIES_SUCCESS
chr11	63997752	64001753	+	3338	DNAJC4	135	5.6104001E-3	DAVIES_SUCCESS
chr11	64002055	64006736	+	7423	VEGFB	132	5.3905344E-3	DAVIES_SUCCESS
chr11	64008412	64011607	+	2286	FKBP2	124	5.46526841E-3	DAVIES_SUCCESS
chr11	64011950	64014413	-	26472	PPP1R14B	120	5.91144363E-3	DAVIES_SUCCESS
chr11	64018994	64036924	+	5331	PLCB3	124	6.07023383E-3	DAVIES_SUCCESS
chr11	64037299	64052176	-	572	BAD	117	5.84855288E-3	DAVIES_SUCCESS
chr11	64051810	64056972	+	56834	GPR137	107	8.47609549E-3	DAVIES_SUCCESS
chr11	64058792	64072239	+	50801	KCNK4	118	1.06089491E-2	DAVIES_SUCCESS
chr11	64066817	64072239	+	25858	TEX40	107	1.61566507E-2	DAVIES_SUCCESS
chr11	64073043	64084210	+	2101	ESRRA	127	3.19850972E-2	DAVIES_SUCCESS
chr11	64084164	64085033	-	51504	TRMT112	112	3.15217634E-2	DAVIES_SUCCESS
chr11	64085559	64089295	+	25824	PRDX5	122	5.00255613E-2	DAVIES_SUCCESS
chr11	64107689	64125006	+	283234	CCDC88B	183	5.61075783E-2	DAVIES_SUCCESS
chr11	64126624	64139687	+	8986	RPS6KA4	188	6.47579308E-2	DAVIES_SUCCESS
chr11	64136073	64136175	+	100302280	MIR1237	178	7.01740397E-2	DAVIES_SUCCESS
chr11	64216528	64219128	+	100996455	LOC100996455	149	1.72067613E-2	DAVIES_SUCCESS
chr11	64323097	64338999	+	55867	SLC22A11	147	1.72333061E-2	DAVIES_SUCCESS
chr11	64358281	64369825	+	116085	SLC22A12	128	1.35003917E-1	DAVIES_SUCCESS
chr11	64373645	64490660	-	9379	NRXN2	216	4.86377911E-1	DAVIES_SUCCESS
chr11	64494382	64512928	-	10235	RASGRP2	104	5.86112502E-1	DAVIES_SUCCESS
chr11	64513860	64528187	-	5837	PYGM	94	5.61003075E-1	DAVIES_SUCCESS
chr11	64532075	64546316	-	7536	SF1	95	5.04838573E-1	DAVIES_SUCCESS
chr11	64556608	64570713	-	5871	MAP4K2	110	4.10216028E-1	DAVIES_SUCCESS
chr11	64570985	64578766	-	4221	MEN1	112	4.32738228E-1	DAVIES_SUCCESS
chr11	64591661	64612041	-	55561	CDC42BPG	130	4.13353602E-1	DAVIES_SUCCESS
chr11	64620207	64647149	-	10938	EHD1	129	3.57661422E-1	DAVIES_SUCCESS
chr11	64658608	64658718	-	406967	MIR192	91	4.63321136E-1	DAVIES_SUCCESS
chr11	64658826	64658911	-	406970	MIR194-2	90	4.68099902E-1	DAVIES_SUCCESS
chr11	64662003	64684722	-	23130	ATG2A	117	4.62103259E-1	DAVIES_SUCCESS
chr11	64692142	64701950	+	5526	PPP2R5B	109	3.51747286E-1	DAVIES_SUCCESS
chr11	64701942	64703360	-	170589	GPHA2	102	3.49955588E-1	DAVIES_SUCCESS
chr11	64705928	64739557	-	283129	C11orf85	136	4.09383158E-1	DAVIES_SUCCESS
chr11	64755416	64764517	-	116071	BATF2	161	3.88278358E-1	DAVIES_SUCCESS
chr11	64781584	64808044	+	100528018	ARL2-SNX15	176	3.19283548E-1	DAVIES_SUCCESS
chr11	64808375	64812300	+	29901	SAC3D1	139	3.30171653E-1	DAVIES_SUCCESS
chr11	64812294	64826014	-	10004	NAALADL1	140	3.21867507E-1	DAVIES_SUCCESS
chr11	64844926	64851615	-	113130	CDCA5	115	2.99025908E-1	DAVIES_SUCCESS
chr11	64851693	64855874	+	7542	ZFPL1	101	2.92340958E-1	DAVIES_SUCCESS
chr11	64855843	64856542	-	100130348	LOC100130348	91	2.8029452E-1	DAVIES_SUCCESS
chr11	64863586	64879332	+	738	VPS51	103	3.02380734E-1	DAVIES_SUCCESS
chr11	64879325	64883707	+	7108	TM7SF2	98	3.08761666E-1	DAVIES_SUCCESS
chr11	64883874	64885170	-	741	ZNHIT2	91	3.243344E-1	DAVIES_SUCCESS
chr11	64888098	64889672	-	2197	FAU	92	3.2906749E-1	DAVIES_SUCCESS
chr11	64889654	64894841	+	740	MRPL49	96	3.54856533E-1	DAVIES_SUCCESS
chr11	64894750	64902003	-	84447	SYVN1	102	4.07108676E-1	DAVIES_SUCCESS
chr11	64937706	64940688	+	387778	SPDYC	140	6.63831761E-1	DAVIES_SUCCESS
chr11	64948685	64979477	+	823	CAPN1	185	5.42820865E-1	DAVIES_SUCCESS
chr11	64981310	65010228	+	440044	SLC22A20	172	4.87778155E-1	DAVIES_SUCCESS
chr11	65029431	65065088	+	23649	POLA2	150	3.32400783E-1	DAVIES_SUCCESS
chr11	65082288	65089900	+	10435	CDC42EP2	84	2.93243498E-1	DAVIES_SUCCESS
chr11	65101224	65120451	+	5977	DPF2	85	4.99389504E-1	DAVIES_SUCCESS
chr11	65122281	65125082	+	220359	TIGD3	81	6.00168145E-1	DAVIES_SUCCESS
chr11	65142662	65151172	-	283130	SLC25A45	74	7.03870771E-1	DAVIES_SUCCESS
chr11	65154040	65180995	+	83786	FRMD8	112	7.34380196E-1	DAVIES_SUCCESS
chr11	65190268	65212028	+	283131	NEAT1	151	5.99426562E-1	DAVIES_SUCCESS
chr11	65265232	65273939	+	378938	MALAT1	141	5.68582169E-1	DAVIES_SUCCESS
chr11	65292547	65306182	+	57410	SCYL1	115	4.56129876E-1	DAVIES_SUCCESS
chr11	65306029	65326253	-	4054	LTBP3	109	4.66976788E-1	DAVIES_SUCCESS
chr11	65336690	65337884	-	254100	SSSCA1-AS1	98	4.62894489E-1	DAVIES_SUCCESS
chr11	65337942	65339239	+	10534	SSSCA1	98	4.62894489E-1	DAVIES_SUCCESS
chr11	65339819	65341669	+	23625	FAM89B	104	4.27522293E-1	DAVIES_SUCCESS
chr11	65343508	65360116	+	254102	EHBP1L1	122	4.0597814E-1	DAVIES_SUCCESS
chr11	65360325	65363467	-	10089	KCNK7	113	3.84748366E-1	DAVIES_SUCCESS
chr11	65365225	65381720	-	4296	MAP3K11	127	3.63883358E-1	DAVIES_SUCCESS
chr11	65383782	65404910	+	399909	PCNXL3	162	2.99200207E-1	DAVIES_SUCCESS
chr11	65403780	65403840	+	100616292	MIR4690	135	2.78696491E-1	DAVIES_SUCCESS
chr11	65405577	65418391	+	6494	SIPA1	169	3.50151504E-1	DAVIES_SUCCESS
chr11	65416662	65416724	+	100616284	MIR4489	146	3.45546682E-1	DAVIES_SUCCESS
chr11	65421066	65430443	-	5970	RELA	176	3.16427399E-1	DAVIES_SUCCESS
chr11	65479472	65487077	+	10524	KAT5	236	2.3392635E-1	DAVIES_SUCCESS
chr11	65485143	65488409	-	84153	RNASEH2C	230	2.34306652E-1	DAVIES_SUCCESS
chr11	65541368	65548062	-	91056	AP5B1	242	1.44188581E-1	DAVIES_SUCCESS
chr11	65554504	65564690	+	5017	OVOL1	212	1.29593353E-1	DAVIES_SUCCESS
chr11	65601409	65621172	+	254122	SNX32	224	1.15951247E-1	DAVIES_SUCCESS
chr11	65622284	65626886	-	1072	CFL1	175	1.10131294E-1	DAVIES_SUCCESS
chr11	65627871	65633914	+	80198	MUS81	165	1.05759723E-1	DAVIES_SUCCESS
chr11	65633911	65640405	-	30008	EFEMP2	146	1.06612374E-1	DAVIES_SUCCESS
chr11	65647283	65651212	+	1521	CTSW	116	1.52198598E-1	DAVIES_SUCCESS
chr11	65651210	65656010	-	9158	FIBP	118	1.62285462E-1	DAVIES_SUCCESS
chr11	65657874	65659106	+	11007	CCDC85B	110	1.67674207E-1	DAVIES_SUCCESS
chr11	65659691	65667997	-	8061	FOSL1	114	1.68828985E-1	DAVIES_SUCCESS
chr11	65684282	65686531	-	83638	C11orf68	101	1.3012255E-1	DAVIES_SUCCESS
chr11	65686727	65689048	+	10589	DRAP1	98	1.23313684E-1	DAVIES_SUCCESS
chr11	65713114	65727434	+	254187	TSGA10IP	133	4.76813883E-1	DAVIES_SUCCESS
chr11	65729159	65747607	+	9092	SART1	159	5.83996584E-1	DAVIES_SUCCESS
chr11	65764015	65769637	-	84285	EIF1AD	179	6.69398048E-1	DAVIES_SUCCESS
chr11	65769549	65771617	+	8815	BANF1	179	6.78578111E-1	DAVIES_SUCCESS
chr11	65779461	65780976	+	1474	CST6	187	6.68225853E-1	DAVIES_SUCCESS
chr11	65784222	65793988	-	117144	CATSPER1	193	6.91175941E-1	DAVIES_SUCCESS
chr11	65808235	65816651	-	89792	GAL3ST3	172	7.767616E-1	DAVIES_SUCCESS
chr11	65819815	65836382	+	10992	SF3B2	178	7.96934534E-1	DAVIES_SUCCESS
chr11	65837823	66012218	+	55690	PACS1	367	9.55804908E-1	DAVIES_SUCCESS
chr11	66024764	66035332	+	64837	KLC2	146	9.79889998E-1	DAVIES_SUCCESS
chr11	66036055	66044963	+	81876	RAB1B	148	9.66591253E-1	DAVIES_SUCCESS
chr11	66045671	66051685	+	254263	CNIH2	143	9.39313501E-1	DAVIES_SUCCESS
chr11	66052050	66056638	-	10897	YIF1A	148	8.97370227E-1	DAVIES_SUCCESS
chr11	66059372	66064135	+	256472	TMEM151A	145	8.54773208E-1	DAVIES_SUCCESS
chr11	66081957	66084515	-	57124	CD248	156	5.53394684E-1	DAVIES_SUCCESS
chr11	66099541	66104311	-	9610	RIN1	154	3.44129307E-1	DAVIES_SUCCESS
chr11	66104803	66112582	-	25855	BRMS1	176	2.97382169E-1	DAVIES_SUCCESS
chr11	66112842	66115161	-	11041	B3GNT1	171	2.71316771E-1	DAVIES_SUCCESS
chr11	66129991	66139645	-	3177	SLC29A2	178	2.16865825E-1	DAVIES_SUCCESS
chr11	66188474	66194177	+	266743	NPAS4	132	3.3143786E-2	DAVIES_SUCCESS
chr11	66202549	66206310	-	65003	MRPL11	133	1.24444541E-2	DAVIES_SUCCESS
chr11	66233797	66244808	+	246330	PELI3	136	3.90083681E-3	DAVIES_SUCCESS
chr11	66247483	66277130	+	10072	DPP3	172	4.38818201E-3	DAVIES_SUCCESS
chr11	66276549	66301084	+	582	BBS1	200	5.81396849E-3	DAVIES_SUCCESS
chr11	66288552	66313671	-	254359	ZDHHC24	198	6.08747082E-3	DAVIES_SUCCESS
chr11	66313865	66330799	+	89	ACTN3	176	8.63705694E-3	DAVIES_SUCCESS
chr11	66330934	66336047	-	8722	CTSF	149	1.30302437E-2	DAVIES_SUCCESS
chr11	66357639	66360554	-	55231	CCDC87	121	5.80207979E-2	DAVIES_SUCCESS
chr11	66360689	66373490	+	9973	CCS	126	7.20529818E-2	DAVIES_SUCCESS
chr11	66384052	66413944	+	100526737	RBM14-RBM4	114	1.22208368E-1	DAVIES_SUCCESS
chr11	66406087	66435858	+	5936	RBM4	88	2.28019601E-1	DAVIES_SUCCESS
chr11	66432469	66445275	-	83759	RBM4B	74	2.73025682E-1	DAVIES_SUCCESS
chr11	66452719	66488870	-	6712	SPTBN2	80	2.0690472E-1	DAVIES_SUCCESS
chr11	66512206	66610987	+	79703	C11orf80	114	1.63794216E-1	DAVIES_SUCCESS
chr11	66610882	66614003	+	9986	RCE1	68	1.31273852E-1	DAVIES_SUCCESS
chr11	66615996	66725847	-	5091	PC	173	1.09653017E-1	DAVIES_SUCCESS
chr11	66624875	66627946	+	78999	LRFN4	83	1.08584608E-1	DAVIES_SUCCESS
chr11	66742753	66744479	+	254439	C11orf86	67	9.83274376E-2	DAVIES_SUCCESS
chr11	66790189	66818334	+	91683	SYT12	83	1.20523427E-1	DAVIES_SUCCESS
chr11	66824288	66839488	+	29984	RHOD	65	1.01697224E-1	DAVIES_SUCCESS
chr11	66886739	67025550	+	22992	KDM2A	62	9.25833501E-1	DAVIES_SUCCESS
chr11	67033904	67054029	+	156	ADRBK1	39	7.22501263E-1	DAVIES_SUCCESS
chr11	67056761	67069955	+	338692	ANKRD13D	36	6.75459988E-1	DAVIES_SUCCESS
chr11	67070918	67080078	+	54961	SSH3	39	6.47211159E-1	DAVIES_SUCCESS
chr11	67085309	67159158	+	100130987	LOC100130987	92	8.08974034E-1	DAVIES_SUCCESS
chr11	67118235	67121067	-	57804	POLD4	49	6.42395057E-1	DAVIES_SUCCESS
chr11	67131638	67141648	-	23529	CLCF1	59	7.53788937E-1	DAVIES_SUCCESS
chr11	67159422	67165883	+	5883	RAD9A	63	8.52332293E-1	DAVIES_SUCCESS
chr11	67165651	67188654	-	5499	PPP1CA	78	8.33869063E-1	DAVIES_SUCCESS
chr11	67171383	67177561	+	374403	TBC1D10C	73	8.31251457E-1	DAVIES_SUCCESS
chr11	67183148	67193078	+	57571	CARNS1	72	8.50761783E-1	DAVIES_SUCCESS
chr11	67195934	67202879	+	6199	RPS6KB2	72	8.90201353E-1	DAVIES_SUCCESS
chr11	67202980	67205153	-	5790	PTPRCAP	74	8.87457987E-1	DAVIES_SUCCESS
chr11	67205517	67211292	-	57175	CORO1B	78	8.78061926E-1	DAVIES_SUCCESS
chr11	67218771	67220200	-	390212	GPR152	74	8.79436523E-1	DAVIES_SUCCESS
chr11	67219885	67229245	+	57010	CABP4	79	9.06099836E-1	DAVIES_SUCCESS
chr11	67231818	67236748	-	80194	TMEM134	80	8.87295431E-1	DAVIES_SUCCESS
chr11	67250504	67258579	+	9049	AIP	88	8.26238853E-1	DAVIES_SUCCESS
chr11	67259238	67272843	-	9600	PITPNM1	100	8.29073272E-1	DAVIES_SUCCESS
chr11	67273960	67276199	-	10263	CDK2AP2	96	8.47948326E-1	DAVIES_SUCCESS
chr11	67286417	67290899	-	51475	CABP2	124	7.41348085E-1	DAVIES_SUCCESS
chr11	67351065	67354124	+	2950	GSTP1	241	6.47337156E-1	DAVIES_SUCCESS
chr11	67374322	67380012	+	4723	NDUFV1	261	6.40975585E-1	DAVIES_SUCCESS
chr11	67380994	67383135	-	390213	DOC2GP	258	6.42135124E-1	DAVIES_SUCCESS
chr11	67395408	67397408	-	254552	NUDT8	251	6.68523371E-1	DAVIES_SUCCESS
chr11	67398773	67407031	-	347853	TBX10	250	6.84268408E-1	DAVIES_SUCCESS
chr11	67410025	67418130	-	91703	ACY3	239	7.17079226E-1	DAVIES_SUCCESS
chr11	67429632	67448685	-	222	ALDH3B2	379	5.36762756E-1	DAVIES_SUCCESS
chr11	67559237	67572807	-	645332	FAM86C2P	473	4.53879992E-2	DAVIES_SUCCESS
chr11	67758574	67771593	-	81622	UNC93B1	248	3.14180764E-1	DAVIES_SUCCESS
chr11	67776047	67796743	+	221	ALDH3B1	229	3.5670893E-1	DAVIES_SUCCESS
chr11	67798083	67804114	+	4728	NDUFS8	153	5.09951086E-1	DAVIES_SUCCESS
chr11	67801363	67801448	+	100616403	MIR4691	138	5.40788874E-1	DAVIES_SUCCESS
chr11	67806461	67818366	+	10312	TCIRG1	147	5.40885435E-1	DAVIES_SUCCESS
chr11	67820325	67888858	-	1119	CHKA	198	7.70876101E-1	DAVIES_SUCCESS
chr11	67923506	67981068	-	51111	SUV420H1	220	4.38824784E-1	DAVIES_SUCCESS
chr11	68028802	68039469	-	53838	C11orf24	196	2.85714229E-1	DAVIES_SUCCESS
chr11	68080107	68216743	+	4041	LRP5	417	3.40176505E-1	DAVIES_SUCCESS
chr11	68228185	68382801	+	55291	PPP6R3	500	1.9857712E-1	DAVIES_SUCCESS
chr11	68451982	68458643	+	51083	GAL	237	8.36726729E-1	DAVIES_SUCCESS
chr11	68474907	68518988	-	9633	MTL5	200	7.3965115E-1	DAVIES_SUCCESS
chr11	68522087	68609399	-	1374	CPT1A	287	4.93624228E-1	DAVIES_SUCCESS
chr11	68658745	68671303	-	219927	MRPL21	283	6.08001055E-2	DAVIES_SUCCESS
chr11	68671318	68708069	+	3508	IGHMBP2	348	4.63415345E-2	DAVIES_SUCCESS
chr11	68747489	68748455	-	116512	MRGPRD	271	5.67709121E-2	DAVIES_SUCCESS
chr11	68771861	68780850	-	116535	MRGPRF	250	7.43687055E-2	DAVIES_SUCCESS
chr11	68816349	68858072	+	219931	TPCN2	363	5.29835192E-2	DAVIES_SUCCESS
chr11	69061621	69156450	+	26579	MYEOV	298	2.24889495E-1	DAVIES_SUCCESS
chr11	69455872	69469242	+	595	CCND1	166	6.05336571E-1	DAVIES_SUCCESS
chr11	69471367	69490165	-	220064	ORAOV1	183	5.57197539E-1	DAVIES_SUCCESS
chr11	69513005	69519106	-	9965	FGF19	174	7.25264286E-1	DAVIES_SUCCESS
chr11	69587796	69590171	-	2249	FGF4	326	5.39487643E-1	DAVIES_SUCCESS
chr11	69624735	69634192	-	2248	FGF3	388	3.31765365E-1	DAVIES_SUCCESS
chr11	69924407	70035652	+	55107	ANO1	632	4.08760577E-1	DAVIES_SUCCESS
chr11	70049268	70053508	+	8772	FADD	222	2.0921434E-1	DAVIES_SUCCESS
chr11	70116805	70230607	+	8500	PPFIA1	365	4.55520761E-2	DAVIES_SUCCESS
chr11	70130060	70130176	+	100313770	MIR548K	178	7.05505985E-2	DAVIES_SUCCESS
chr11	70244611	70282690	+	2017	CTTN	190	3.19567326E-2	DAVIES_SUCCESS
chr11	70313960	70935842	-	22941	SHANK2	1314	6.72446851E-1	DAVIES_SUCCESS
chr11	70477198	70481595	+	100874198	SHANK2-AS1	276	9.62370641E-1	DAVIES_SUCCESS
chr11	70708894	70711220	+	220070	SHANK2-AS3	128	2.01025373E-1	DAVIES_SUCCESS
chr11	70718374	70718473	-	100500844	MIR3664	121	1.97505038E-1	DAVIES_SUCCESS
chr11	71116791	71134400	-	399923	FLJ42102	362	6.18238927E-1	DAVIES_SUCCESS
chr11	71145456	71159477	-	1717	DHCR7	335	5.18384856E-1	DAVIES_SUCCESS
chr11	71164216	71212581	+	55191	NADSYN1	409	6.26567715E-1	DAVIES_SUCCESS
chr11	71238312	71239210	+	440050	KRTAP5-7	322	7.01151635E-1	DAVIES_SUCCESS
chr11	71249070	71250253	+	57830	KRTAP5-8	327	7.63730879E-1	DAVIES_SUCCESS
chr11	71259465	71260653	+	3846	KRTAP5-9	340	8.6174027E-1	DAVIES_SUCCESS
chr11	71276608	71277666	+	387273	KRTAP5-10	329	8.66171295E-1	DAVIES_SUCCESS
chr11	71292900	71293921	-	440051	KRTAP5-11	328	8.51226408E-1	DAVIES_SUCCESS
chr11	71498556	71512280	+	55199	FAM86C1	310	6.12081111E-2	DAVIES_SUCCESS
chr11	71505408	71524905	-	285407	ALG1L9P	326	6.65204933E-2	DAVIES_SUCCESS
chr11	71544245	71548608	+	245911	DEFB108B	312	1.00648772E-1	DAVIES_SUCCESS
chr11	71576554	71639493	-	100133315	LOC100133315	247	2.58829601E-1	DAVIES_SUCCESS
chr11	71589498	71595607	+	100129216	LOC100129216	166	2.9712336E-1	DAVIES_SUCCESS
chr11	71639767	71708643	+	55298	RNF121	119	4.42988255E-1	DAVIES_SUCCESS
chr11	71709957	71713965	+	10068	IL18BP	84	4.51501712E-1	DAVIES_SUCCESS
chr11	71713910	71791573	-	4926	NUMA1	171	4.38155328E-1	DAVIES_SUCCESS
chr11	71783273	71783348	-	100422953	MIR3165	119	4.3397919E-1	DAVIES_SUCCESS
chr11	71791376	71821828	+	220074	LRTOMT	216	4.58045111E-1	DAVIES_SUCCESS
chr11	71808337	71814433	-	55004	LAMTOR1	171	4.45129587E-1	DAVIES_SUCCESS
chr11	71817423	71823822	-	25906	ANAPC15	195	4.43273319E-1	DAVIES_SUCCESS
chr11	71846770	71850934	+	2352	FOLR3	177	3.92790486E-1	DAVIES_SUCCESS
chr11	71900601	71907367	+	2348	FOLR1	153	2.24609545E-1	DAVIES_SUCCESS
chr11	71927818	71932994	+	2350	FOLR2	86	1.03622038E-1	DAVIES_SUCCESS
chr11	71935881	71950188	+	3636	INPPL1	92	1.23716428E-1	DAVIES_SUCCESS
chr11	71950120	71955220	-	401	PHOX2A	82	1.27134471E-1	DAVIES_SUCCESS
chr11	72003469	72145724	-	81570	CLPB	265	6.13302484E-2	DAVIES_SUCCESS
chr11	72287183	72385497	-	5138	PDE2A	485	6.89730342E-2	DAVIES_SUCCESS
chr11	72326106	72326174	-	406931	MIR139	241	9.46414108E-2	DAVIES_SUCCESS
chr11	72396113	72504750	-	116985	ARAP1	421	9.40955857E-2	DAVIES_SUCCESS
chr11	72465773	72504750	-	10809	STARD10	252	1.27969402E-1	DAVIES_SUCCESS
chr11	72494574	72494637	+	100616410	MIR4692	194	1.21770687E-1	DAVIES_SUCCESS
chr11	72525450	72554717	+	89849	ATG16L2	149	6.65313115E-2	DAVIES_SUCCESS
chr11	72547789	72853143	-	9873	FCHSD2	296	9.4751264E-2	DAVIES_SUCCESS
chr11	72929342	72953472	+	5029	P2RY2	205	3.28551615E-1	DAVIES_SUCCESS
chr11	72975549	73009670	+	5031	P2RY6	242	1.31036038E-1	DAVIES_SUCCESS
chr11	73019662	73080425	+	9828	ARHGEF17	277	1.06150979E-1	DAVIES_SUCCESS
chr11	73087404	73108519	+	84957	RELT	173	8.93641436E-2	DAVIES_SUCCESS
chr11	73117027	73309228	-	23201	FAM168A	342	3.38326454E-2	DAVIES_SUCCESS
chr11	73357222	73373864	+	58473	PLEKHB1	219	9.75334893E-3	DAVIES_SUCCESS
chr11	73386682	73472201	-	5870	RAB6A	381	2.10250266E-2	DAVIES_SUCCESS
chr11	73498916	73575656	+	51642	MRPL48	456	8.83607669E-2	DAVIES_SUCCESS
chr11	73583712	73587890	-	51287	COA4	308	1.27999231E-1	DAVIES_SUCCESS
chr11	73587743	73638781	+	80227	PAAF1	422	1.31244821E-1	DAVIES_SUCCESS
chr11	73661363	73681332	+	374407	DNAJB13	245	1.51067966E-1	DAVIES_SUCCESS
chr11	73685715	73693889	-	7351	UCP2	205	1.8822383E-1	DAVIES_SUCCESS
chr11	73711325	73720282	-	7352	UCP3	166	2.81797743E-1	DAVIES_SUCCESS
chr11	73723762	73882064	-	26005	C2CD3	301	2.9890952E-1	DAVIES_SUCCESS
chr11	73882107	73965748	+	51400	PPME1	139	2.65728176E-1	DAVIES_SUCCESS
chr11	73958545	74022699	-	283208	P4HA3	166	8.10955109E-2	DAVIES_SUCCESS
chr11	74041360	74109502	-	283209	PGM2L1	311	5.01684344E-2	DAVIES_SUCCESS
chr11	74165885	74178600	-	10008	KCNE3	274	4.07425912E-1	DAVIES_SUCCESS
chr11	74202922	74204755	-	387787	LIPT2	278	8.58463695E-1	DAVIES_SUCCESS
chr11	74303574	74354105	+	10714	POLD3	416	8.75931658E-1	DAVIES_SUCCESS
chr11	74407473	74442186	-	25884	CHRDL2	312	5.71959914E-1	DAVIES_SUCCESS
chr11	74431312	74431382	-	100616402	MIR4696	195	4.05871639E-1	DAVIES_SUCCESS
chr11	74459912	74553458	+	254225	RNF169	256	2.29718499E-1	DAVIES_SUCCESS
chr11	74518783	74660232	-	143570	XRRA1	287	2.78709962E-1	DAVIES_SUCCESS
chr11	74660291	74690076	+	9789	SPCS2	148	3.68520993E-1	DAVIES_SUCCESS
chr11	74699323	74718743	+	10825	NEU3	172	4.10247745E-1	DAVIES_SUCCESS
chr11	74799795	74800758	-	341152	OR2AT4	206	7.03107214E-1	DAVIES_SUCCESS
chr11	74811539	74917445	+	11309	SLCO2B1	308	8.03736843E-1	DAVIES_SUCCESS
chr11	74951949	74954749	+	100507050	TPBGL	77	8.58807097E-1	DAVIES_SUCCESS
chr11	74971165	75062875	-	408	ARRB1	328	7.40294716E-1	DAVIES_SUCCESS
chr11	75046135	75046230	-	442900	MIR326	243	7.51527904E-1	DAVIES_SUCCESS
chr11	75110534	75133345	+	6188	RPS3	251	5.32477404E-1	DAVIES_SUCCESS
chr11	75111434	75111582	+	6079	SNORD15A	224	4.954265E-1	DAVIES_SUCCESS
chr11	75115464	75115610	+	114599	SNORD15B	220	5.09084207E-1	DAVIES_SUCCESS
chr11	75133437	75141674	-	283212	KLHL35	194	4.83381316E-1	DAVIES_SUCCESS
chr11	75145684	75236599	-	81544	GDPD5	357	3.78826547E-1	DAVIES_SUCCESS
chr11	75273100	75283849	+	871	SERPINH1	220	9.5641754E-2	DAVIES_SUCCESS
chr11	75297962	75379479	-	4135	MAP6	316	1.52509444E-1	DAVIES_SUCCESS
chr11	75428933	75442331	+	80168	MOGAT2	215	4.89976178E-1	DAVIES_SUCCESS
chr11	75469499	75479692	-	283214	LOC283214	158	5.48766087E-1	DAVIES_SUCCESS
chr11	75479777	75512581	+	84649	DGAT2	199	6.37271534E-1	DAVIES_SUCCESS
chr11	75526211	75855282	+	7405	UVRAG	335	4.30273005E-1	DAVIES_SUCCESS
chr11	75897369	75921803	-	7481	WNT11	356	1.11173099E-1	DAVIES_SUCCESS
chr11	76061003	76091880	-	5612	PRKRIR	210	3.74976758E-1	DAVIES_SUCCESS
chr11	76156068	76262589	+	56946	C11orf30	288	3.00987677E-2	DAVIES_SUCCESS
chr11	76368567	76381791	-	2615	LRRC32	367	2.57511537E-1	DAVIES_SUCCESS
chr11	76391209	76432833	-	390226	GUCY2EP	422	1.48994201E-1	DAVIES_SUCCESS
chr11	76493356	76509198	+	25987	TSKU	239	2.93557825E-4	DAVIES_SUCCESS
chr11	76571916	76734850	+	55331	ACER3	624	5.40118252E-5	DAVIES_SUCCESS
chr11	76745434	76753005	+	192134	B3GNT6	234	3.02275308E-4	DAVIES_SUCCESS
chr11	76777991	76837198	+	726	CAPN5	349	1.35533352E-3	DAVIES_SUCCESS
chr11	76813885	76814377	+	4975	OMP	220	4.56105286E-2	DAVIES_SUCCESS
chr11	76839309	76926286	+	4647	MYO7A	421	5.10548054E-4	DAVIES_SUCCESS
chr11	76927602	76998463	-	220032	GDPD4	344	3.10158833E-4	DAVIES_SUCCESS
chr11	77033059	77185108	-	5058	PAK1	327	3.0675097E-3	DAVIES_SUCCESS
chr11	77300435	77321401	+	282679	AQP11	213	4.2874507E-3	DAVIES_SUCCESS
chr11	77327195	77348851	-	1207	CLNS1A	213	3.94638218E-3	DAVIES_SUCCESS
chr11	77377273	77531880	-	51773	RSF1	416	4.1090882E-3	DAVIES_SUCCESS
chr11	77532196	77629464	+	28971	AAMDC	384	1.04217295E-2	DAVIES_SUCCESS
chr11	77589765	77705717	-	92105	INTS4	509	3.25391663E-2	DAVIES_SUCCESS
chr11	77726760	77791265	-	100532726	NDUFC2-KCTD14	583	2.42728397E-1	DAVIES_SUCCESS
chr11	77774906	77779403	+	7069	THRSP	387	4.1254844E-1	DAVIES_SUCCESS
chr11	77779392	77791265	-	4718	NDUFC2	449	4.70490391E-1	DAVIES_SUCCESS
chr11	77811987	77850699	-	79053	ALG8	468	5.31422196E-1	DAVIES_SUCCESS
chr11	77850838	77885023	+	100289388	LOC100289388	392	7.37507067E-1	DAVIES_SUCCESS
chr11	77882297	77899664	-	283219	KCTD21	283	8.77012175E-1	DAVIES_SUCCESS
chr11	77899857	77925757	+	57558	USP35	218	9.04673664E-1	DAVIES_SUCCESS
chr11	77926335	78128868	-	9846	GAB2	473	9.77576144E-1	DAVIES_SUCCESS
chr11	78147006	78285909	-	79731	NARS2	348	9.80725396E-1	DAVIES_SUCCESS
chr11	78364327	79151695	-	26011	TENM4	1772	1.22695489E-4	DAVIES_SUCCESS
chr11	79113065	79113153	-	100126333	MIR708	319	1.42846266E-2	DAVIES_SUCCESS
chr11	79133212	79133270	-	100847000	MIR5579	336	7.1001575E-3	DAVIES_SUCCESS
